path,id,concept,slug,variant,category,severity,score,terms
templates/finance/lv/log.jp.finance.receipt_number.lv.toml,log.jp.finance.receipt_number.lv,領収書番号,receipt_number,lv,finance,medium,72,領収書番号|receipt_number
templates/finance/kv/log.jp.finance.receipt_number.kv.toml,log.jp.finance.receipt_number.kv,領収書番号,receipt_number,kv,finance,medium,74,領収書番号|receipt_number
templates/finance/schema/log.jp.finance.receipt_number.schema.toml,log.jp.finance.receipt_number.schema,領収書番号,receipt_number,schema,finance,medium,54,領収書番号|receipt_number
templates/finance/leak/log.jp.finance.receipt_number.leak.toml,log.jp.finance.receipt_number.leak,領収書番号,receipt_number,leak,finance,medium,64,領収書番号|receipt_number
templates/finance/lv/log.jp.finance.refund_account.lv.toml,log.jp.finance.refund_account.lv,返金先口座,refund_account,lv,finance,critical,95,返金先口座|返金口座|refund_account
templates/finance/kv/log.jp.finance.refund_account.kv.toml,log.jp.finance.refund_account.kv,返金先口座,refund_account,kv,finance,critical,97,返金先口座|返金口座|refund_account
templates/finance/schema/log.jp.finance.refund_account.schema.toml,log.jp.finance.refund_account.schema,返金先口座,refund_account,schema,finance,critical,77,返金先口座|返金口座|refund_account
templates/finance/leak/log.jp.finance.refund_account.leak.toml,log.jp.finance.refund_account.leak,返金先口座,refund_account,leak,finance,critical,87,返金先口座|返金口座|refund_account
templates/finance/lv/log.jp.finance.remittance_destination.lv.toml,log.jp.finance.remittance_destination.lv,送金先情報,remittance_destination,lv,finance,high,88,送金先情報|振込先情報|remittance_destination
templates/finance/kv/log.jp.finance.remittance_destination.kv.toml,log.jp.finance.remittance_destination.kv,送金先情報,remittance_destination,kv,finance,high,90,送金先情報|振込先情報|remittance_destination
templates/finance/schema/log.jp.finance.remittance_destination.schema.toml,log.jp.finance.remittance_destination.schema,送金先情報,remittance_destination,schema,finance,high,70,送金先情報|振込先情報|remittance_destination
templates/finance/leak/log.jp.finance.remittance_destination.leak.toml,log.jp.finance.remittance_destination.leak,送金先情報,remittance_destination,leak,finance,high,80,送金先情報|振込先情報|remittance_destination
templates/finance/lv/log.jp.finance.salary_bank_account.lv.toml,log.jp.finance.salary_bank_account.lv,給与振込口座,salary_bank_account,lv,finance,critical,95,給与振込口座|給与口座|salary_bank_account
templates/finance/kv/log.jp.finance.salary_bank_account.kv.toml,log.jp.finance.salary_bank_account.kv,給与振込口座,salary_bank_account,kv,finance,critical,97,給与振込口座|給与口座|salary_bank_account
templates/finance/schema/log.jp.finance.salary_bank_account.schema.toml,log.jp.finance.salary_bank_account.schema,給与振込口座,salary_bank_account,schema,finance,critical,77,給与振込口座|給与口座|salary_bank_account
templates/finance/leak/log.jp.finance.salary_bank_account.leak.toml,log.jp.finance.salary_bank_account.leak,給与振込口座,salary_bank_account,leak,finance,critical,87,給与振込口座|給与口座|salary_bank_account
templates/finance/lv/log.jp.finance.securities_account_number.lv.toml,log.jp.finance.securities_account_number.lv,証券口座番号,securities_account_number,lv,finance,high,88,証券口座番号|証券口座ID|securities_account_number
templates/finance/kv/log.jp.finance.securities_account_number.kv.toml,log.jp.finance.securities_account_number.kv,証券口座番号,securities_account_number,kv,finance,high,90,証券口座番号|証券口座ID|securities_account_number
templates/finance/schema/log.jp.finance.securities_account_number.schema.toml,log.jp.finance.securities_account_number.schema,証券口座番号,securities_account_number,schema,finance,high,70,証券口座番号|証券口座ID|securities_account_number
templates/finance/leak/log.jp.finance.securities_account_number.leak.toml,log.jp.finance.securities_account_number.leak,証券口座番号,securities_account_number,leak,finance,high,80,証券口座番号|証券口座ID|securities_account_number
templates/finance/lv/log.jp.finance.settlement_id.lv.toml,log.jp.finance.settlement_id.lv,精算ID,settlement_id,lv,finance,medium,72,精算ID|精算番号|settlement_id
templates/finance/kv/log.jp.finance.settlement_id.kv.toml,log.jp.finance.settlement_id.kv,精算ID,settlement_id,kv,finance,medium,74,精算ID|精算番号|settlement_id
templates/finance/schema/log.jp.finance.settlement_id.schema.toml,log.jp.finance.settlement_id.schema,精算ID,settlement_id,schema,finance,medium,54,精算ID|精算番号|settlement_id
templates/finance/leak/log.jp.finance.settlement_id.leak.toml,log.jp.finance.settlement_id.leak,精算ID,settlement_id,leak,finance,medium,64,精算ID|精算番号|settlement_id
templates/finance/lv/log.jp.finance.tax_withholding.lv.toml,log.jp.finance.tax_withholding.lv,源泉徴収情報,tax_withholding,lv,finance,high,88,源泉徴収|源泉徴収票|tax_withholding
templates/finance/kv/log.jp.finance.tax_withholding.kv.toml,log.jp.finance.tax_withholding.kv,源泉徴収情報,tax_withholding,kv,finance,high,90,源泉徴収|源泉徴収票|tax_withholding
templates/finance/schema/log.jp.finance.tax_withholding.schema.toml,log.jp.finance.tax_withholding.schema,源泉徴収情報,tax_withholding,schema,finance,high,70,源泉徴収|源泉徴収票|tax_withholding
templates/finance/leak/log.jp.finance.tax_withholding.leak.toml,log.jp.finance.tax_withholding.leak,源泉徴収情報,tax_withholding,leak,finance,high,80,源泉徴収|源泉徴収票|tax_withholding
templates/finance/lv/log.jp.finance.terminal_id.lv.toml,log.jp.finance.terminal_id.lv,決済端末ID,terminal_id,lv,finance,medium,72,決済端末ID|端末番号|terminal_id
templates/finance/kv/log.jp.finance.terminal_id.kv.toml,log.jp.finance.terminal_id.kv,決済端末ID,terminal_id,kv,finance,medium,74,決済端末ID|端末番号|terminal_id
templates/finance/schema/log.jp.finance.terminal_id.schema.toml,log.jp.finance.terminal_id.schema,決済端末ID,terminal_id,schema,finance,medium,54,決済端末ID|端末番号|terminal_id
templates/finance/leak/log.jp.finance.terminal_id.leak.toml,log.jp.finance.terminal_id.leak,決済端末ID,terminal_id,leak,finance,medium,64,決済端末ID|端末番号|terminal_id
templates/finance/lv/log.jp.finance.transaction_id.lv.toml,log.jp.finance.transaction_id.lv,取引ID,transaction_id,lv,finance,medium,72,取引ID|取引番号|transaction_id|tx_id
templates/finance/kv/log.jp.finance.transaction_id.kv.toml,log.jp.finance.transaction_id.kv,取引ID,transaction_id,kv,finance,medium,74,取引ID|取引番号|transaction_id|tx_id
templates/finance/schema/log.jp.finance.transaction_id.schema.toml,log.jp.finance.transaction_id.schema,取引ID,transaction_id,schema,finance,medium,54,取引ID|取引番号|transaction_id|tx_id
templates/finance/leak/log.jp.finance.transaction_id.leak.toml,log.jp.finance.transaction_id.leak,取引ID,transaction_id,leak,finance,medium,64,取引ID|取引番号|transaction_id|tx_id
templates/finance/lv/log.jp.finance.transfer_amount.lv.toml,log.jp.finance.transfer_amount.lv,振込金額,transfer_amount,lv,finance,medium,72,振込金額|送金金額|transfer_amount
templates/finance/kv/log.jp.finance.transfer_amount.kv.toml,log.jp.finance.transfer_amount.kv,振込金額,transfer_amount,kv,finance,medium,74,振込金額|送金金額|transfer_amount
templates/finance/schema/log.jp.finance.transfer_amount.schema.toml,log.jp.finance.transfer_amount.schema,振込金額,transfer_amount,schema,finance,medium,54,振込金額|送金金額|transfer_amount
templates/finance/leak/log.jp.finance.transfer_amount.leak.toml,log.jp.finance.transfer_amount.leak,振込金額,transfer_amount,leak,finance,medium,64,振込金額|送金金額|transfer_amount
templates/government/lv/log.jp.government.basic_pension_number.lv.toml,log.jp.government.basic_pension_number.lv,基礎年金番号,basic_pension_number,lv,government,high,88,基礎年金番号|basic_pension_number
templates/government/kv/log.jp.government.basic_pension_number.kv.toml,log.jp.government.basic_pension_number.kv,基礎年金番号,basic_pension_number,kv,government,high,90,基礎年金番号|basic_pension_number
templates/government/schema/log.jp.government.basic_pension_number.schema.toml,log.jp.government.basic_pension_number.schema,基礎年金番号,basic_pension_number,schema,government,high,70,基礎年金番号|basic_pension_number
templates/government/leak/log.jp.government.basic_pension_number.leak.toml,log.jp.government.basic_pension_number.leak,基礎年金番号,basic_pension_number,leak,government,high,80,基礎年金番号|basic_pension_number
templates/government/lv/log.jp.government.child_allowance_number.lv.toml,log.jp.government.child_allowance_number.lv,児童手当認定番号,child_allowance_number,lv,government,high,88,児童手当認定番号|児童手当番号|child_allowance_number
templates/government/kv/log.jp.government.child_allowance_number.kv.toml,log.jp.government.child_allowance_number.kv,児童手当認定番号,child_allowance_number,kv,government,high,90,児童手当認定番号|児童手当番号|child_allowance_number
templates/government/schema/log.jp.government.child_allowance_number.schema.toml,log.jp.government.child_allowance_number.schema,児童手当認定番号,child_allowance_number,schema,government,high,70,児童手当認定番号|児童手当番号|child_allowance_number
templates/government/leak/log.jp.government.child_allowance_number.leak.toml,log.jp.government.child_allowance_number.leak,児童手当認定番号,child_allowance_number,leak,government,high,80,児童手当認定番号|児童手当番号|child_allowance_number
templates/government/lv/log.jp.government.corporate_number.lv.toml,log.jp.government.corporate_number.lv,法人番号,corporate_number,lv,government,medium,72,法人番号|corporate_number
templates/government/kv/log.jp.government.corporate_number.kv.toml,log.jp.government.corporate_number.kv,法人番号,corporate_number,kv,government,medium,74,法人番号|corporate_number
templates/government/schema/log.jp.government.corporate_number.schema.toml,log.jp.government.corporate_number.schema,法人番号,corporate_number,schema,government,medium,54,法人番号|corporate_number
templates/government/leak/log.jp.government.corporate_number.leak.toml,log.jp.government.corporate_number.leak,法人番号,corporate_number,leak,government,medium,64,法人番号|corporate_number
templates/government/lv/log.jp.government.disability_certificate_number.lv.toml,log.jp.government.disability_certificate_number.lv,障害者手帳番号,disability_certificate_number,lv,government,high,88,障害者手帳番号|障害者手帳|disability_certificate_number
templates/government/kv/log.jp.government.disability_certificate_number.kv.toml,log.jp.government.disability_certificate_number.kv,障害者手帳番号,disability_certificate_number,kv,government,high,90,障害者手帳番号|障害者手帳|disability_certificate_number
templates/government/schema/log.jp.government.disability_certificate_number.schema.toml,log.jp.government.disability_certificate_number.schema,障害者手帳番号,disability_certificate_number,schema,government,high,70,障害者手帳番号|障害者手帳|disability_certificate_number
templates/government/leak/log.jp.government.disability_certificate_number.leak.toml,log.jp.government.disability_certificate_number.leak,障害者手帳番号,disability_certificate_number,leak,government,high,80,障害者手帳番号|障害者手帳|disability_certificate_number
templates/government/lv/log.jp.government.disaster_victim_id.lv.toml,log.jp.government.disaster_victim_id.lv,罹災者番号,disaster_victim_id,lv,government,high,88,罹災者番号|被災者番号|disaster_victim_id
templates/government/kv/log.jp.government.disaster_victim_id.kv.toml,log.jp.government.disaster_victim_id.kv,罹災者番号,disaster_victim_id,kv,government,high,90,罹災者番号|被災者番号|disaster_victim_id
templates/government/schema/log.jp.government.disaster_victim_id.schema.toml,log.jp.government.disaster_victim_id.schema,罹災者番号,disaster_victim_id,schema,government,high,70,罹災者番号|被災者番号|disaster_victim_id
templates/government/leak/log.jp.government.disaster_victim_id.leak.toml,log.jp.government.disaster_victim_id.leak,罹災者番号,disaster_victim_id,leak,government,high,80,罹災者番号|被災者番号|disaster_victim_id
